freq_Hz,S11_dB,Zdiff_ohm
311410558.0,-57.090768285131446,100.27996199915611
313809919.0,-57.09213469403463,100.27991789914373
316227766.0,-57.093516814401966,100.27987329913027
318664242.0,-57.094923952697904,100.2798278991171
321119491.0,-57.09635302092262,100.27978179910329
323593657.0,-57.0977978284467,100.27973519909013
326086886.0,-57.09926768681497,100.27968779907683
328599325.0,-57.10076260877089,100.27963959906243
331131121.0,-57.102276402596374,100.2795907990482
333682425.0,-57.10381218102481,100.27954129903326
336253386.0,-57.10537616249787,100.27949089901888
338844156.0,-57.10695905031712,100.27943989900413
341454887.0,-57.108567063945344,100.27938809898808
344085734.0,-57.11020021721545,100.27933549897423
346736850.0,-57.11185852446419,100.2792820989571
349408393.0,-57.11354199990075,100.27922789894251
352100520.0,-57.115247551284895,100.27917299892722
354813389.0,-57.116984514360205,100.27911709891018
357547160.0,-57.11874669149522,100.27906039889264
360301995.0,-57.12053409797116,100.27900289887587
363078055.0,-57.12234985886923,100.27894449885892
365875504.0,-57.1241939919084,100.27888519884301
368694506.0,-57.12606340440276,100.27882509882465
371535229.0,-57.127964335561714,100.27876399880756
374397839.0,-57.12989369394801,100.27870199878818
377282505.0,-57.13185149835218,100.27863909877023
380189396.0,-57.13384088163605,100.27857519875259
383118685.0,-57.13586186549765,100.27851029873408
386070543.0,-57.137914471992744,100.27844439871343
389045145.0,-57.13999560752826,100.27837759869452
392042666.0,-57.14211152580618,100.27830969867607
395063281.0,-57.144259134939006,100.27824079865424
398107171.0,-57.14643845816986,100.27817089863562
401174512.0,-57.148655757438306,100.27809979861355
404265487.0,-57.15090170224673,100.27802779859469
407380278.0,-57.1531856767195,100.2779545985724
410519067.0,-57.15550458924148,100.27788029855057
413682040.0,-57.15786159003791,100.27780479852785
416869383.0,-57.160253586856285,100.27772819850557
420081285.0,-57.162680608479036,100.27765049848499
423317933.0,-57.16514580920213,100.27757159846202
426579519.0,-57.16765234721034,100.27749139843783
429866235.0,-57.17019713142342,100.27740999841377
433178274.0,-57.17278019530613,100.2773273983911
436515832.0,-57.17540470163157,100.27724349836554
439879106.0,-57.17807068772042,100.2771582983411
443268292.0,-57.18077506113421,100.27707189831631
446683592.0,-57.183527252169725,100.2769839982924
450125206.0,-57.18631790862612,100.27689489826484
453593337.0,-57.18915020076379,100.27680449824075
457088190.0,-57.192033573236536,100.27671249821258
460609969.0,-57.1949586694889,100.27661919818753
464158883.0,-57.19792866838191,100.27652449816085
467735141.0,-57.20094675367895,100.27642829813084
471338954.0,-57.20401297507473,100.27633059810476
474970533.0,-57.20712424349134,100.2762314980747
478630092.0,-57.21028688942168,100.27613079804499
482317848.0,-57.21350096871066,100.27602849801691
486034018.0,-57.21676339467735,100.27592469798853
489778819.0,-57.22007736636268,100.2758192979579
493552474.0,-57.22344608844313,100.27571219792635
497355204.0,-57.22686332978714,100.27560359789493
501187234.0,-57.23033859281252,100.27549319786499
505048788.0,-57.233865647410866,100.27538119783117
508940095.0,-57.23745085835762,100.27526739779793
512861384.0,-57.241091144830136,100.27515189776652
516812886.0,-57.24478972960774,100.27503459773146
520794833.0,-57.24854668659985,100.2749154976972
524807460.0,-57.25236209105865,100.27479459766501
528851004.0,-57.25623917764679,100.27467179762924
532925703.0,-57.260178028322514,100.27454709759444
537031796.0,-57.26418188749608,100.27442039755825
541169527.0,-57.26824451983204,100.2742918975219
545339137.0,-57.27237549875426,100.2741612974829
549540874.0,-57.27656859029841,100.27402879744592
553774984.0,-57.28083338457829,100.27389409740861
558041717.0,-57.28516364961373,100.27375739736837
562341325.0,-57.28956265254541,100.27361859732989
566674061.0,-57.29402732536784,100.27347779729068
571040179.0,-57.29857046224026,100.27333459724805
575439937.0,-57.30318583498387,100.2731891972105
579873595.0,-57.30787038134136,100.2730416971679
584341413.0,-57.312633747810565,100.27289179712491
588843655.0,-57.31746970235707,100.27273969708267
593380586.0,-57.32238472953298,100.27258519703824
597952473.0,-57.327378962430444,100.27242829699269
602559586.0,-57.3324557221995,100.27226889695076
607202196.0,-57.33760877703772,100.27210719690575
611880576.0,-57.342851020066654,100.27194279685848
616595002.0,-57.34816984485046,100.27177609680987
621345752.0,-57.35358135855546,100.27160659676477
626133105.0,-57.35907614618825,100.27143459671615
630957344.0,-57.3646607595589,100.27125989666476
635818754.0,-57.370335370080554,100.27108249661552
640717619.0,-57.37610015245547,100.27090239656518
645654229.0,-57.38195848840888,100.2707194965146
650628875.0,-57.387913771542486,100.27053369646453
655641849.0,-57.39396619929656,100.27034499641154
660693448.0,-57.40011276169061,100.2701534963563
665783968.0,-57.406360082345415,100.2699589963039
670913710.0,-57.41270837648874,100.26976149624643
676082975.0,-57.419161080538885,100.26956089619316
681292069.0,-57.425718424745995,100.26935719613607
686541298.0,-57.43238064307793,100.2691503960802
691830971.0,-57.43915442461993,100.26894029602177
697161400.0,-57.446036799321476,100.26872699596125
702532899.0,-57.45303125244877,100.26851039589918
707945784.0,-57.46013805107474,100.26829049584073
713400375.0,-57.46736393923244,100.2680670957772
718896992.0,-57.47470597134911,100.26784029571827
724435960.0,-57.482167679643055,100.26760999565057
730017605.0,-57.48975261197624,100.26737609558839
735642254.0,-57.49746433402453,100.2671384955228
741310241.0,-57.505299928495184,100.2668972954589
747021899.0,-57.51326623193604,100.26665229538746
752777564.0,-57.52136359820781,100.26640349532309
758577575.0,-57.52959238871118,100.26615089525164
764422274.0,-57.53795623305465,100.26589439518301
770312006.0,-57.54645878084282,100.26563389511257
776247117.0,-57.55510043286204,100.26536939504044
782227956.0,-57.56388814161069,100.26510069496675
788254877.0,-57.57281906768568,100.26482789489144
794328235.0,-57.581896924103546,100.26455089481466
800448386.0,-57.59112872815087,100.26426949474153
806615692.0,-57.60051167662218,100.26398379466174
812830516.0,-57.61005282940701,100.26369359458027
819093224.0,-57.61974940502026,100.26339899450237
825404185.0,-57.62961180530561,100.26309969442255
831763771.0,-57.63963728389876,100.26279579434068
838172356.0,-57.64982969922001,100.26248719425644
844630319.0,-57.66018962719527,100.26217389417488
851138038.0,-57.67072759350239,100.26185559408493
857695899.0,-57.681437599217624,100.26153249400247
864304286.0,-57.69233355164782,100.26120419391067
870963590.0,-57.70340948559661,100.26087089381998
877674203.0,-57.714669404101755,100.26053249372994
884436519.0,-57.726124008766064,100.26018869363993
891250938.0,-57.737770714818865,100.25983959354942
898117861.0,-57.74961362067997,100.259485093452
905037692.0,-57.76166020538022,100.25912499335823
912010839.0,-57.7739045923554,100.25875949326175
919037713.0,-57.78636102644622,100.25838819316148
926118728.0,-57.799030398243794,100.2580110930625
933254301.0,-57.81191361701054,100.25762819295787
940444852.0,-57.825018354389364,100.25723929285837
947690805.0,-57.83834558820643,100.25684439275109
954992586.0,-57.85190308103487,100.25644329264675
962350626.0,-57.86569188328692,100.25603599253814
969765359.0,-57.8797164603849,100.25562239243003
977237221.0,-57.893988120813525,100.25520219232111
984766652.0,-57.908501239997435,100.25477559220991
992354096.0,-57.923263814959576,100.25434239209496
1000000000.0,-57.93828391414412,100.25390239198089
1007704810.0,-57.95356283510279,100.25345559186621
1015468990.0,-57.969108760681195,100.25300179174904
1023292990.0,-57.98492651685903,100.25254089162769
1031177270.0,-58.001020984870024,100.25207279150666
1039122300.0,-58.01739365535089,100.25159749138405
