t_ui,v_outp,v_outn
0.07197600000000709,1.41120252,1.36625584
0.12797600000000112,1.41120393,1.36625486
0.1839760000000183,1.41120528,1.36625385
0.23997600000001232,1.41120664,1.36625277
0.29597600000000635,1.41120796,1.36625167
0.35197600000000034,1.41120928,1.36625051
0.40797600000001755,1.41121056,1.36624935
0.46397600000001155,1.41121185,1.36624815
0.5199760000000055,1.41121311,1.36624695
0.5759759999999996,1.41121438,1.36624572
0.6319760000000167,1.41121562,1.36624449
0.6879760000000108,1.41121687,1.36624323
0.7439760000000047,1.4112181,1.36624199
0.799976000000022,1.41121933,1.36624072
0.855976000000016,1.41122054,1.36623946
0.91197600000001,1.41122176,1.36623819
0.967976000000004,1.41122296,1.36623693
1.000008000000001,1.41122366,1.36623619
1.0056080000000025,1.41125611,1.36620409
1.016808000000006,1.41129799,1.3661651
1.0392080000000128,1.41117123,1.36632452
1.0840080000000034,1.40960156,1.36812343
1.1400080000000206,1.40483911,1.37340794
1.1960080000000146,1.39726837,1.38150093
1.2520080000000087,1.38759723,1.39134296
1.2576080000000105,1.38649862,1.39242529
1.268808000000014,1.38430075,1.39457763
1.2912080000000208,1.37999947,1.39872072
1.3360080000000112,1.37243375,1.40580414
1.3920080000000052,1.3655179,1.41200923
1.4480079999999993,1.36128743,1.4156092
1.5040080000000164,1.35903428,1.4174053
1.5600080000000105,1.35800938,1.41813989
1.6160080000000046,1.35765976,1.41833885
1.6720080000000217,1.35763393,1.4183192
1.7280080000000158,1.35773733,1.41824344
1.7840080000000098,1.35787362,1.41818202
1.8400080000000039,1.35800343,1.41815405
1.896008000000021,1.35811438,1.41815771
1.952008000000015,1.35820643,1.41818295
3.980806697911446e-15,1.35827251,1.41821485
0.0056000000000056985,1.35824761,1.41825144
0.016800000000009134,1.35822255,1.41830196
0.03920000000001601,1.35840675,1.41819537
0.08400000000000658,1.36025332,1.41668709
0.1400000000000006,1.36562681,1.41205377
0.19600000000001777,1.37386745,1.40466725
0.2520000000000118,1.38391711,1.39521292
0.25760000000001354,1.38502335,1.39413688
0.26880000000001697,1.38722433,1.39198438
0.2912000000000007,1.3914682,1.38777489
0.3360000000000144,1.39874846,1.38038686
0.3920000000000084,1.40516474,1.3736626
0.44800000000000245,1.40891292,1.36956442
0.5040000000000197,1.41078723,1.36737502
0.5600000000000136,1.41154691,1.36636139
0.6160000000000077,1.4117326,1.36598497
0.6720000000000017,1.41167421,1.36590745
0.7280000000000189,1.41154476,1.36594502
0.7840000000000129,1.41142205,1.36600893
0.8400000000000069,1.4113308,1.36606541
0.8960000000000009,1.41127258,1.36610542
0.952000000000018,1.4112397,1.36613122
1.008000000000012,1.41122396,1.36614687
1.064000000000006,1.41121823,1.36615675
1.12,1.41121805,1.36616333
1.1760000000000173,1.41122037,1.36616845
1.2320000000000113,1.41122379,1.36617267
1.2880000000000054,1.41122736,1.36617649
1.3439999999999994,1.4112309,1.36617981
1.4000000000000166,1.41123415,1.36618278
1.4560000000000106,1.41123721,1.36618524
1.5120000000000047,1.41123999,1.36618731
1.5680000000000218,1.41124262,1.3661889
1.6240000000000159,1.41124503,1.36619013
1.6800000000000097,1.41124732,1.36619095
1.7360000000000038,1.41124944,1.36619149
1.792000000000021,1.41125147,1.36619172
1.848000000000015,1.41125336,1.36619175
1.904000000000009,1.41125519,1.36619153
1.960000000000003,1.41125691,1.36619118
0.01600000000002021,1.41125858,1.36619065
0.07200000000001423,1.41126017,1.36619002
0.12800000000000825,1.41126172,1.36618927
0.18400000000000227,1.4112632,1.36618845
0.24000000000001945,1.41126466,1.36618754
0.2960000000000135,1.41126607,1.36618659
0.3520000000000075,1.41126746,1.36618557
0.4080000000000015,1.41126881,1.36618452
0.4640000000000187,1.41127015,1.36618342
0.5200000000000127,1.41127145,1.36618231
0.5760000000000067,1.41127275,1.36618116
0.6320000000000007,1.41127402,1.36618
0.6880000000000179,1.41127529,1.36617881
0.7440000000000119,1.41127654,1.36617762
0.8000000000000059,1.41127778,1.36617641
0.856,1.41127901,1.3661752
0.9120000000000171,1.41128024,1.36617398
0.9680000000000112,1.41128145,1.36617275
0.9999760000000133,1.41128215,1.36617205
1.0055760000000151,1.41131459,1.36613994
1.0167760000000186,1.41135648,1.36610096
1.039176000000002,1.41122975,1.36626039
1.0839760000000158,1.4096603,1.36805935
1.1399760000000099,1.40489855,1.37334424
1.195976000000004,1.39732894,1.38143815
1.251976000000021,1.3876592,1.39128164
1.2575759999999996,1.38656073,1.39236415
1.2687760000000032,1.38436317,1.39451685
1.29117600000001,1.38006251,1.39866069
1.3359760000000005,1.372498,1.40574559
1.3919760000000179,1.36558342,1.41195222
1.4479760000000117,1.36135379,1.41555322
1.5039760000000058,1.35910099,1.4173497
1.5599759999999998,1.35807609,1.41808421
1.615976000000017,1.35772621,1.41828301
1.671976000000011,1.35769987,1.41826308
1.727976000000005,1.35780264,1.4181869
1.7839760000000222,1.35793827,1.418125
1.8399760000000163,1.35806742,1.4180965
1.8959760000000103,1.35817775,1.41809966
1.9519760000000042,1.35826922,1.41812442
2.400000001111433e-05,1.35833491,1.41815596
0.005624000000012832,1.35830996,1.41819251
0.016824000000016267,1.3582848,1.41824294
0.03922399999999998,1.35846883,1.41813616
0.08402400000001373,1.36031505,1.4166273
0.14002400000000773,1.36568788,1.41199283
0.19602400000000175,1.37392742,1.40460471
0.25202400000001896,1.3839755,1.3951485
0.25762400000002067,1.38508155,1.39407227
0.26882400000000095,1.38728216,1.39191937
0.2912240000000078,1.39152526,1.3877091
0.3360240000000215,1.39880399,1.38031956
0.3920240000000156,1.40521867,1.37359375
0.4480240000000096,1.40896575,1.36949452
0.5040240000000036,1.41083946,1.3673046
0.5600240000000207,1.41159896,1.36629087
0.6160240000000148,1.41178477,1.36591466
0.6720240000000088,1.41172672,1.36583755
0.7280240000000028,1.41159772,1.36587566
0.78402400000002,1.41147553,1.36594016
0.840024000000014,1.41138481,1.36599724
0.896024000000008,1.41132711,1.36603783
0.9520240000000021,1.41129472,1.36606418
1.0080240000000191,1.41127943,1.36608033
1.0640240000000132,1.4112741,1.36609065
1.1200240000000072,1.41127429,1.36609764
1.1760240000000013,1.41127692,1.36610311
1.2320240000000184,1.41128061,1.36610764
1.2880240000000125,1.41128442,1.36611173
1.3440240000000065,1.41128816,1.36611529
1.4000240000000006,1.41129159,1.36611846
1.4560240000000177,1.4112948,1.3661211
1.5120240000000118,1.41129771,1.36612332
1.5680240000000056,1.41130044,1.36612504
1.6240239999999997,1.41130294,1.36612639
1.6800240000000168,1.41130531,1.36612731
1.736024000000011,1.4113075,1.36612794
1.792024000000005,1.41130959,1.36612825
1.848024000000022,1.41131153,1.36612834
1.9040240000000161,1.4113134,1.36612819
1.9600240000000102,1.41131515,1.36612789
0.016024000000004184,1.41131685,1.3661274
0.07202400000002136,1.41131846,1.36612682
0.12802400000001538,1.41132003,1.36612611
0.1840240000000094,1.41132153,1.36612533
0.2400240000000034,1.41132301,1.36612445
0.2960240000000206,1.41132442,1.36612353
0.3520240000000146,1.41132582,1.36612253
0.4080240000000086,1.41132718,1.36612151
0.46402400000000266,1.41132853,1.36612044
0.5200240000000198,1.41132984,1.36611935
0.5760240000000139,1.41133114,1.36611822
0.6320240000000078,1.41133241,1.36611708
0.6880240000000019,1.41133369,1.36611592
0.744024000000019,1.41133494,1.36611475
0.8000240000000131,1.41133619,1.36611356
0.8560240000000071,1.41133741,1.36611237
0.9120240000000011,1.41133864,1.36611116
0.9680240000000183,1.41133985,1.36610996
1.0240240000000123,1.41134107,1.36610874
1.0800240000000063,1.41134227,1.36610753
1.1360240000000004,1.41134347,1.3661063
1.1920240000000175,1.41134466,1.36610508
1.2480240000000116,1.41134586,1.36610385
1.3040240000000056,1.41134704,1.36610263
1.3600239999999995,1.41134822,1.3661014
1.4160240000000168,1.4113494,1.36610018
1.4720240000000107,1.41135058,1.36609895
1.5280240000000047,1.41135175,1.36609772
1.5840240000000219,1.41135293,1.36609649
1.640024000000016,1.4113541,1.36609527
1.69602400000001,1.41135527,1.36609404
1.752024000000004,1.41135643,1.36609281
1.8080240000000212,1.4113576,1.36609159
1.8640240000000152,1.41135877,1.36609036
1.9200240000000093,1.41135993,1.36608914
1.9760240000000033,1.41136109,1.36608791
0.03202400000002041,1.41136226,1.36608669
0.08802400000001442,1.41136342,1.36608547
0.14402400000000845,1.41136458,1.36608424
0.20002400000000248,1.41136574,1.36608302
0.2560240000000196,1.4113669,1.3660818
0.3120240000000137,1.41136805,1.36608058
0.3680240000000077,1.41136922,1.36607936
0.4240240000000017,1.41137037,1.36607814
0.4800240000000189,1.41137153,1.36607692
0.5360240000000129,1.41137268,1.3660757
0.5920240000000069,1.41137384,1.36607448
0.6480240000000009,1.411375,1.36607327
0.7040240000000181,1.41137615,1.36607205
0.7600240000000121,1.41137731,1.36607083
0.8160240000000062,1.41137846,1.36606962
0.8720240000000001,1.41137962,1.3660684
0.9280240000000173,1.41138077,1.36606718
0.9840240000000113,1.41138193,1.36606597
1.0400240000000054,1.41138308,1.36606475
1.0960239999999994,1.41138423,1.36606354
1.1520240000000166,1.41138539,1.36606233
1.2080240000000106,1.41138654,1.36606111
1.2640240000000047,1.4113877,1.3660599
1.3200240000000218,1.41138885,1.36605869
1.376024000000016,1.41139,1.36605747
1.4320240000000097,1.41139115,1.36605626
1.4880240000000038,1.41139231,1.36605505
1.544024000000021,1.41139346,1.36605384
1.600024000000015,1.41139461,1.36605263
1.656024000000009,1.41139576,1.36605142
1.712024000000003,1.41139692,1.36605021
1.7680240000000202,1.41139807,1.366049
1.8240240000000143,1.41139922,1.36604779
1.8800240000000084,1.41140037,1.36604658
1.9360240000000022,1.41140153,1.36604537
1.9920240000000196,1.41140268,1.36604416
0.04802400000001348,1.41140383,1.36604295
0.1040240000000075,1.41140498,1.36604174
0.16002400000000153,1.41140613,1.36604053
0.2160240000000187,1.41140728,1.36603933
0.2720240000000127,1.41140843,1.36603812
0.32802400000000675,1.41140958,1.36603691
0.38402400000000075,1.41141074,1.3660357
0.4400240000000179,1.41141189,1.3660345
0.49602400000001196,1.41141304,1.36603329
0.552024000000006,1.41141419,1.36603209
0.608024,1.41141534,1.36603088
0.6640240000000172,1.41141649,1.36602967
0.7200240000000112,1.41141764,1.36602847
0.7760240000000052,1.41141879,1.36602726
0.8320239999999992,1.41141994,1.36602606
0.8880240000000164,1.41142109,1.36602485
0.9440240000000104,1.41142224,1.36602365
1.0000240000000045,1.41142339,1.36602245
1.0560240000000216,1.41142454,1.36602124
1.1120240000000157,1.41142569,1.36602004
1.1680240000000097,1.41142684,1.36601884
1.2240240000000036,1.41142799,1.36601763
1.280024000000021,1.41142914,1.36601643
1.3360240000000148,1.41143029,1.36601523
1.3920240000000088,1.41143144,1.36601403
